OriginTime,MinWait
11.2778,0.0625109
11.2861,0.0631583
11.2948,0.0638078
11.3033,0.0644673
11.3115,0.0651171
11.3193,0.0657811
11.3275,0.0664269
11.3359,0.0670741
11.3439,0.0677415
11.352,0.0683983
11.3601,0.0690503
11.368,0.0697138
11.3759,0.0703444
11.384,0.0709846
11.3919,0.0716392
11.3999,0.0722884
11.4074,0.0729601
11.4148,0.0736286
11.4225,0.0742787
11.4302,0.0749133
11.4379,0.0755868
11.4456,0.0762552
11.4532,0.0769177
11.4607,0.0776214
11.4682,0.0783141
11.4757,0.0790346
11.483,0.079749
11.4906,0.0804719
11.4982,0.0811862
11.5055,0.0819244
11.5124,0.0826863
11.5195,0.0834399
11.5266,0.0841842
11.5335,0.0849508
11.5403,0.0856525
11.5474,0.0863474
11.5544,0.0870731
11.5614,0.0877596
11.5685,0.0884564
11.5756,0.0891493
11.5824,0.0898107
11.5893,0.0904813
11.5963,0.091129
11.6031,0.0917698
11.6097,0.0923954
11.6163,0.0930223
11.6226,0.0936242
11.6293,0.0942222
11.6362,0.0948122
11.6425,0.0954161
11.6494,0.0960258
11.6558,0.0966264
11.6624,0.09722
11.6689,0.0978152
11.675,0.0984065
11.6815,0.098972
11.6878,0.0995615
11.6943,0.100119
11.7008,0.100687
11.707,0.101256
11.7132,0.101835
11.7193,0.10239
11.7256,0.102963
11.7315,0.103526
11.7375,0.104112
11.7435,0.104655
11.7494,0.105249
11.7555,0.105812
11.7616,0.106378
11.7678,0.106938
11.7734,0.107515
11.7796,0.108071
11.7855,0.108665
11.7918,0.10922
11.7975,0.109774
11.8034,0.110352
11.8093,0.110922
11.8152,0.111504
11.821,0.112064
11.8268,0.112633
11.8325,0.113188
11.8381,0.113764
11.8438,0.114336
11.8496,0.114907
11.8556,0.115459
11.8613,0.116042
11.8669,0.116591
11.8726,0.117185
11.8783,0.11773
11.8836,0.118311
11.8891,0.118856
11.8944,0.119425
11.9,0.119992
11.9057,0.120547
11.9113,0.121099
11.9166,0.121669
11.9219,0.122254
11.9273,0.122816
11.9327,0.123394
11.9381,0.123962
11.9436,0.124521
11.9488,0.125079
11.954,0.125656
11.9594,0.126219
11.9648,0.126793
11.9701,0.12737
11.9756,0.127946
11.9809,0.128527
11.9862,0.129111
11.9915,0.129655
11.9966,0.130214
12.002,0.130774
12.007,0.13136
12.0123,0.131912
12.0173,0.132497
12.0224,0.133072
12.0273,0.133652
12.0324,0.134203
12.0375,0.134777
12.0425,0.135329
12.0476,0.13589
12.0529,0.13645
12.0579,0.137013
12.0627,0.137566
12.0676,0.138099
12.0729,0.138666
12.078,0.139227
12.083,0.139754
12.0876,0.140328
12.0926,0.140863
12.0975,0.141394
12.1023,0.141965
12.1071,0.1425
12.112,0.143071
12.1169,0.14363
12.1217,0.144137
12.1265,0.144677
12.1313,0.145216
12.1363,0.145737
12.1411,0.14628
12.1461,0.146806
12.1507,0.147324
12.1555,0.147845
12.1603,0.148368
12.1652,0.148889
12.1701,0.149419
12.1748,0.149968
12.1796,0.150495
12.1843,0.151011
12.1891,0.151547
12.1936,0.152058
12.1983,0.152579
12.2028,0.153103
12.2076,0.153618
12.2122,0.154138
12.2168,0.154663
12.2212,0.155207
12.2257,0.155735
12.2303,0.156258
12.235,0.156785
12.2396,0.157321
12.2439,0.157842
12.2484,0.158339
12.2529,0.158865
12.2573,0.159366
12.2618,0.159886
12.2662,0.160409
12.2707,0.1609
12.2754,0.161396
12.2801,0.161889
12.2845,0.1624
12.2889,0.162923
12.2932,0.163414
12.2975,0.163908
12.302,0.164392
12.3065,0.164883
12.3109,0.16536
12.3149,0.165839
12.3194,0.166323
12.3237,0.166799
12.3281,0.167272
12.3325,0.16777
12.3369,0.168248
12.3412,0.168746
12.3456,0.169219
12.3499,0.169694
12.3542,0.170176
12.3585,0.170658
12.3629,0.171133
12.3673,0.171595
12.3717,0.17206
12.3758,0.172544
12.3801,0.173033
12.3841,0.173532
12.3885,0.174005
12.3926,0.174473
12.3969,0.174942
12.4012,0.175399
12.4052,0.175875
12.4093,0.176373
12.4135,0.176853
12.4176,0.177314
12.4217,0.177798
12.4259,0.178277
12.43,0.178739
12.4343,0.17923
12.4386,0.179715
12.4427,0.180188
12.4468,0.180708
12.4509,0.181214
12.455,0.181735
12.4592,0.182247
12.4633,0.182767
12.4673,0.183266
12.4714,0.183782
12.4753,0.184296
12.4794,0.184824
12.4834,0.185381
12.4874,0.185913
12.4914,0.186418
12.4955,0.186986
12.4996,0.187521
12.5037,0.188053
12.5077,0.188618
12.5117,0.189166
12.5157,0.189706
12.5196,0.19029
12.5236,0.19082
12.5274,0.191395
12.5315,0.191972
12.5353,0.192517
12.539,0.193118
12.5429,0.193713
12.5469,0.19429
12.5508,0.194908
12.5548,0.195506
12.5588,0.196092
12.5627,0.196717
12.5667,0.197332
12.5706,0.197946
12.5745,0.198569
12.5783,0.199194
12.5822,0.199792
12.5859,0.200428
12.5896,0.20104
12.5934,0.201639
12.5975,0.202285
12.6013,0.202893
12.6053,0.203503
12.6092,0.204172
12.6129,0.204809
12.6167,0.205443
12.6206,0.206066
12.6244,0.206714
12.6279,0.20736
12.6318,0.20798
12.6355,0.208604
12.6392,0.209269
12.6429,0.209862
12.6465,0.210488
12.6502,0.211127
12.6539,0.211747
12.6575,0.212359
12.6613,0.212988
12.6651,0.213607
12.669,0.214208
12.6727,0.214855
12.6764,0.215446
12.6801,0.216048
12.6838,0.216661
12.6874,0.217275
12.691,0.21785
12.6949,0.218465
12.6984,0.219055
12.7019,0.219639
12.7057,0.220259
12.7092,0.220846
12.7128,0.221448
12.7167,0.222057
12.7204,0.222648
12.7238,0.223257
12.7275,0.223872
12.7312,0.224478
12.7349,0.22507
12.7386,0.22569
12.7424,0.226287
12.7458,0.226848
12.7495,0.227461
12.7529,0.22806
12.7565,0.228657
12.76,0.229246
12.7636,0.229844
12.7671,0.230461
12.7706,0.231054
12.7743,0.231644
12.7778,0.232255
12.7812,0.23287
12.7848,0.233479
12.7884,0.23406
12.792,0.234679
12.7956,0.235273
12.799,0.235908
12.8026,0.23651
12.8062,0.237145
12.8097,0.237757
12.8133,0.238393
12.8166,0.239057
12.8203,0.239676
12.8236,0.240336
12.8271,0.240981
12.8307,0.241635
12.8341,0.242269
12.8376,0.242915
12.8411,0.243572
12.8446,0.244203
12.8481,0.244857
12.8516,0.245502
12.855,0.246131
12.8586,0.246771
12.862,0.24739
12.8653,0.247994
12.8687,0.248641
12.8721,0.249304
12.8756,0.249922
12.8791,0.250586
12.8827,0.251248
12.8862,0.251883
12.8898,0.252541
12.8931,0.253183
12.8965,0.253856
12.9,0.254494
12.9035,0.255176
12.9069,0.255839
12.9101,0.256495
12.9136,0.257166
12.917,0.257843
12.9203,0.258476
12.9237,0.259147
12.927,0.25983
12.9304,0.260508
12.9337,0.261175
12.937,0.261868
12.9405,0.262576
12.9438,0.263262
12.9472,0.263943
12.9506,0.26464
12.9542,0.265305
12.9576,0.265982
12.9608,0.266658
12.9641,0.267369
12.9676,0.268059
12.9709,0.268764
12.9741,0.269481
12.9776,0.270175
12.9809,0.270876
12.9843,0.271599
12.9875,0.272303
12.9909,0.273027
12.9942,0.273769
12.9975,0.274528
13.0009,0.275262
13.0043,0.276008
13.0075,0.276758
13.0107,0.277525
13.014,0.278261
13.0174,0.279023
13.0206,0.279774
13.0239,0.280558
13.0273,0.281347
13.0307,0.282101
13.034,0.282825
13.0373,0.283594
13.0407,0.284376
13.0439,0.285147
13.0472,0.285937
13.0504,0.286729
13.0537,0.287464
13.0571,0.288251
13.0604,0.289029
13.0638,0.289764
13.0671,0.290547
13.0702,0.2913
13.0736,0.29205
13.0769,0.29282
13.0802,0.293623
13.0834,0.294436
13.0865,0.295203
13.0899,0.295985
13.0931,0.29673
13.0964,0.297513
13.0996,0.298331
13.1027,0.299129
13.1061,0.2999
13.1092,0.300655
13.1125,0.301457
13.1158,0.302196
13.1191,0.302945
13.1224,0.303712
13.1254,0.304469
13.1286,0.305224
13.1317,0.305975
13.135,0.306753
13.1382,0.307511
13.1416,0.308338
13.1448,0.309118
13.148,0.309884
13.1511,0.310663
13.1543,0.311402
13.1575,0.312186
13.1606,0.312951
13.1637,0.313718
13.1669,0.314447
13.1702,0.315193
13.1733,0.315935
13.1764,0.316713
13.1797,0.317493
13.1828,0.318222
13.186,0.318995
13.1892,0.319787
13.1925,0.320576
13.1956,0.321336
13.1986,0.322128
13.2018,0.32293
13.2049,0.323688
13.2081,0.32445
13.2113,0.325224
13.2146,0.326016
13.2178,0.326792
13.221,0.327555
13.2242,0.32832
13.2272,0.329069
13.2303,0.329837
13.2334,0.330601
13.2365,0.331399
13.2397,0.332165
13.2427,0.332932
13.2459,0.333718
13.2491,0.334482
13.2522,0.335229
13.2553,0.336023
13.2584,0.336798
13.2617,0.337539
13.2649,0.338301
13.268,0.33907
13.2713,0.339857
13.2744,0.340625
13.2776,0.341375
13.2808,0.342163
13.284,0.342946
13.2873,0.34372
13.2904,0.344497
13.2935,0.345281
13.2966,0.346057
13.2998,0.346843
13.3028,0.347644
13.3059,0.348421
13.3091,0.349177
13.3124,0.349963
13.3156,0.350765
13.3186,0.351538
13.3217,0.3523
13.3247,0.353128
13.3277,0.353935
13.3309,0.354711
13.3339,0.355481
13.337,0.356263
13.3402,0.357045
13.3432,0.357828
13.3464,0.358659
13.3495,0.359437
13.3525,0.360212
13.3555,0.360972
13.3586,0.361812
13.3617,0.362672
13.3648,0.36345
13.368,0.36426
13.3712,0.365032
13.3742,0.365837
13.3773,0.366642
13.3802,0.367462
13.3832,0.368254
13.3864,0.36904
13.3895,0.369844
13.3926,0.370633
13.3956,0.371464
13.3986,0.372234
13.4018,0.373046
13.4048,0.373863
13.4078,0.374641
13.411,0.375479
13.4142,0.376242
13.4173,0.377049
13.4205,0.377843
13.4234,0.378641
13.4265,0.379474
13.4296,0.380291
13.4326,0.381081
13.4357,0.381868
13.4388,0.382686
13.4419,0.383461
13.445,0.384283
13.4481,0.385064
13.4511,0.385882
13.4543,0.386662
13.4572,0.387434
13.4604,0.388226
13.4636,0.389046
13.4666,0.389827
13.4698,0.39063
13.4729,0.391444
13.4759,0.392252
13.479,0.39306
13.4819,0.393865
13.485,0.394643
13.488,0.395468
13.4912,0.396251
13.4942,0.397039
13.4971,0.39787
13.5002,0.398692
13.5033,0.399511
13.5064,0.400264
13.5094,0.401081
13.5125,0.401848
13.5157,0.402659
13.5188,0.403471
13.5218,0.40429
13.525,0.405096
13.5281,0.405911
13.5313,0.406696
13.5342,0.407499
13.5373,0.40831
13.5404,0.40909
13.5432,0.409884
13.5462,0.410663
13.5491,0.411466
13.5522,0.412281
13.5552,0.413115
13.5583,0.413892
13.5612,0.414683
13.5644,0.415477
13.5674,0.416262
13.5704,0.417074
13.5734,0.417867
13.5764,0.418656
13.5795,0.419483
13.5827,0.420299
13.5858,0.421126
13.5887,0.421918
13.5919,0.422747
13.5949,0.423535
13.5979,0.424356
13.6009,0.425162
13.6039,0.425984
13.6069,0.426809
13.61,0.427607
13.6132,0.428419
13.6162,0.429225
13.6192,0.430023
13.6222,0.430804
13.6253,0.431626
13.6283,0.432419
13.6315,0.433237
13.6346,0.434044
13.6375,0.434885
13.6407,0.435731
13.6436,0.436516
13.6467,0.437299
13.6497,0.438142
13.6528,0.438926
13.6557,0.439751
13.6588,0.440565
13.6621,0.441362
13.6651,0.442197
13.6681,0.443016
13.6712,0.443829
13.6742,0.444637
13.6772,0.445413
13.6802,0.446242
13.6831,0.447066
13.6862,0.447865
13.6892,0.448698
13.6923,0.449536
13.6954,0.450367
13.6983,0.451186
13.7013,0.452021
13.7046,0.452861
13.7076,0.453666
13.7107,0.454453
13.7139,0.455296
13.717,0.456102
13.72,0.456916
13.723,0.457733
13.726,0.45857
13.7293,0.45942
13.7323,0.460232
13.7353,0.461049
13.7384,0.461882
13.7414,0.462729
13.7447,0.463549
13.7477,0.464355
13.7506,0.465188
13.7537,0.466005
13.7569,0.466826
13.76,0.467675
13.763,0.468521
13.7661,0.469341
13.7692,0.47017
13.7721,0.470996
13.7751,0.471819
13.7783,0.472632
13.7815,0.473519
13.7845,0.474402
13.7877,0.47527
13.7907,0.476142
13.7938,0.476973
13.7969,0.477857
13.8,0.478708
13.8,0.479552
13.8031,0.480421
13.8062,0.481292
13.8093,0.482187
13.8123,0.483117
13.8155,0.483968
13.8185,0.484879
13.8218,0.485752
13.8249,0.486645
13.8279,0.487527
13.8309,0.488425
13.834,0.48931
13.8371,0.490225
13.8402,0.491173
13.8433,0.492045
13.8465,0.492932
13.8496,0.493864
13.8525,0.494763
13.8556,0.495645
13.8588,0.496612
13.8619,0.4975
13.865,0.498438
13.868,0.499387
13.8711,0.500341
13.8744,0.501254
13.8775,0.502163
13.8804,0.503103
13.8835,0.50403
13.8866,0.504999
13.8899,0.505987
13.893,0.506944
13.8961,0.507908
13.8994,0.508878
13.9025,0.509854
13.9054,0.510807
13.9086,0.511764
13.9117,0.512716
13.9147,0.513695
13.9179,0.514668
13.9208,0.515632
13.9239,0.516587
13.927,0.517573
13.93,0.518554
13.9332,0.519504
13.9362,0.520469
13.9393,0.521494
13.9426,0.52247
13.9458,0.523462
13.9488,0.524466
13.9519,0.525437
13.955,0.526436
13.9581,0.527381
13.9612,0.528378
13.9644,0.529343
13.9674,0.530368
13.9706,0.531385
13.9739,0.532349
13.9769,0.533348
13.9801,0.534355
13.9832,0.535358
13.9863,0.536385
13.9894,0.537345
13.9926,0.538328
13.9958,0.539283
13.9989,0.54033
14.002,0.541322
14.0051,0.542302
14.0082,0.543298
14.0113,0.544318
14.0146,0.545318
14.0176,0.546336
14.0208,0.547336
14.0241,0.54834
14.0273,0.549362
14.0304,0.550431
14.0335,0.551411
14.0366,0.552418
14.0397,0.553426
14.043,0.554463
14.046,0.555483
14.0492,0.556493
14.0523,0.557491
14.0555,0.558503
14.0585,0.559556
14.0616,0.560606
14.0646,0.561582
14.0677,0.562577
14.071,0.56357
14.0741,0.564563
14.0773,0.565576
14.0806,0.566587
14.0839,0.567604
14.0871,0.568601
14.0903,0.569637
14.0936,0.570649
14.0968,0.571633
14.1,0.572622
14.1032,0.573607
14.1065,0.574586
14.1097,0.575565
14.1128,0.576551
14.1159,0.577553
14.1193,0.57854
14.1224,0.579531
14.1256,0.580566
14.1287,0.581562
14.1319,0.582538
14.1351,0.583498
14.1383,0.5845
14.1416,0.585515
14.1448,0.586509
14.1482,0.58757
14.1516,0.588568
14.1546,0.589588
14.1579,0.590574
14.1611,0.59158
14.1644,0.592575
14.1676,0.593546
14.1709,0.594564
14.1742,0.595591
14.1774,0.596584
14.1806,0.597615
14.1839,0.598623
14.1871,0.599627
14.1903,0.600644
14.1936,0.601623
14.1969,0.602633
14.2003,0.603622
14.2037,0.604616
14.2069,0.60564
14.2101,0.606649
14.2134,0.60762
14.2166,0.60864
14.2197,0.60964
14.2231,0.610639
14.2264,0.61165
14.2298,0.61266
14.233,0.613676
14.2361,0.614629
14.2394,0.61565
14.2426,0.616678
14.246,0.617681
14.2493,0.618691
14.2526,0.619708
14.256,0.62074
14.2593,0.621728
14.2625,0.622737
14.2657,0.623725
14.269,0.62474
14.2725,0.625716
14.2757,0.626713
14.2791,0.627794
14.2824,0.628804
14.2857,0.62981
14.289,0.630818
14.2922,0.631839
14.2954,0.632847
14.2988,0.633875
14.302,0.63492
14.3055,0.635949
14.309,0.636984
14.3125,0.638023
14.3157,0.639086
14.319,0.640098
14.3224,0.641137
14.3258,0.642161
14.3291,0.643206
14.3325,0.644238
14.336,0.645296
14.3395,0.646351
14.343,0.647417
14.3464,0.648441
14.3498,0.649455
14.3533,0.650521
14.3567,0.651558
14.3602,0.652608
14.3637,0.653626
14.3671,0.654697
14.3704,0.655738
14.3738,0.656722
14.3773,0.657794
14.3807,0.658872
14.384,0.659923
14.3875,0.660979
14.3908,0.661999
14.3942,0.663027
14.3976,0.664048
14.4009,0.665144
14.4044,0.666239
14.4078,0.667315
14.4113,0.668359
14.4149,0.669429
14.4184,0.670515
14.4219,0.671595
14.4253,0.672654
14.4288,0.673675
14.4321,0.67474
14.4355,0.675769
14.4391,0.676811
14.4426,0.677919
14.4461,0.678983
14.4495,0.680066
14.4531,0.681122
14.4565,0.682238
14.4599,0.683316
14.4636,0.684371
14.467,0.685421
14.4705,0.686454
14.4739,0.687545
14.4774,0.68861
14.4809,0.689719
14.4844,0.690785
14.4879,0.691871
14.4914,0.692956
14.4951,0.694037
14.4987,0.695065
14.5023,0.696109
14.5058,0.697152
14.5092,0.698234
14.5126,0.699339
14.5163,0.700483
14.5199,0.701561
14.5236,0.702628
14.5272,0.703723
14.5307,0.704787
14.5344,0.705785
14.5378,0.706855
14.5414,0.707949
14.545,0.709026
14.5487,0.710091
14.5524,0.711099
14.5559,0.712162
14.5595,0.713248
14.5631,0.714326
14.5667,0.715432
14.5705,0.716472
14.574,0.717519
14.5777,0.718537
14.5815,0.719577
14.5852,0.720636
14.589,0.72168
14.5926,0.722718
14.5962,0.723793
14.5999,0.724837
14.6036,0.725924
14.6073,0.727063
14.611,0.728136
14.6147,0.729167
14.6185,0.730275
14.6224,0.73132
14.6261,0.73242
14.6297,0.733502
14.6334,0.734567
14.6371,0.735633
14.6408,0.736701
14.6444,0.737819
14.6482,0.738918
14.652,0.740017
14.6558,0.741143
14.6595,0.742215
14.6633,0.743254
14.667,0.744335
14.6708,0.745409
14.6746,0.746526
14.6784,0.747648
14.6821,0.748711
14.6858,0.749825
14.6898,0.750926
14.6935,0.752022
14.6972,0.753126
14.7011,0.754213
14.7051,0.755287
14.709,0.756452
14.7129,0.757574
14.7166,0.758695
14.7206,0.759788
14.7243,0.760921
14.7281,0.761997
14.732,0.76312
14.7357,0.764313
14.7396,0.765466
14.7434,0.766604
14.7473,0.767784
14.7512,0.768911
14.7549,0.770048
14.7588,0.771206
14.7628,0.772365
14.7668,0.773485
14.7707,0.774638
14.7745,0.775805
14.7786,0.776984
14.7826,0.778184
14.7868,0.77934
14.7908,0.780502
14.7948,0.78173
14.7987,0.78288
14.8026,0.784091
14.8064,0.785302
14.8103,0.786483
14.8144,0.787725
14.8184,0.788971
14.8224,0.790182
14.8264,0.791398
14.8305,0.792676
14.8346,0.793908
14.8385,0.795124
14.8426,0.796374
14.8467,0.797616
14.8508,0.798861
14.8546,0.800123
14.8588,0.801373
14.8627,0.802666
14.8669,0.80393
14.8709,0.805261
14.8751,0.806513
14.8793,0.807755
14.8833,0.809061
14.8875,0.810272
14.8917,0.811546
14.8958,0.812859
14.9,0.814239
14.904,0.815542
14.9081,0.816834
14.9123,0.818147
14.9164,0.819454
14.9206,0.820821
14.9247,0.822125
14.9288,0.823506
14.9331,0.824837
14.9371,0.826218
14.9414,0.827592
14.9454,0.828948
14.9498,0.830392
14.9541,0.831806
14.9585,0.833198
14.9629,0.834607
14.9672,0.835963
14.9713,0.837376
14.9756,0.838823
14.9801,0.840227
14.9844,0.841696
14.9886,0.843118
14.993,0.844479
14.9972,0.845954
15.0013,0.847377
15.0059,0.848888
15.0102,0.850267
15.0145,0.851738
15.0188,0.853243
15.0232,0.854712
15.0276,0.856257
15.032,0.857737
15.0366,0.859206
15.0411,0.86076
15.0456,0.86223
15.0499,0.863852
15.0543,0.865365
15.0587,0.866896
15.063,0.868429
15.0674,0.869968
15.0719,0.87155
15.0763,0.873044
15.0808,0.874596
15.0851,0.876146
15.0896,0.877753
15.0943,0.879344
15.0988,0.880856
15.1033,0.882392
15.1079,0.883916
15.1127,0.885477
15.1173,0.887139
15.1222,0.888788
15.1268,0.89039
15.1313,0.892006
15.1357,0.893575
15.1404,0.895262
15.145,0.896919
15.1497,0.898484
15.1544,0.900125
15.1592,0.901793
15.1639,0.9035
15.1687,0.90518
15.1735,0.906879
15.1782,0.908568
15.1831,0.910135
15.1878,0.911822
15.1923,0.913523
15.197,0.915239
15.2019,0.916888
15.2065,0.918581
15.2113,0.920259
15.2161,0.921903
15.2209,0.923592
15.2258,0.925318
15.2307,0.927072
15.2357,0.928812
15.2407,0.930506
15.2457,0.932278
15.2506,0.934084
15.2555,0.935841
15.2604,0.937521
15.2654,0.939294
15.2701,0.941023
15.2751,0.942844
15.2801,0.944672
15.2851,0.946506
15.2902,0.948241
15.2952,0.950023
15.3003,0.951739
15.3053,0.953419
15.3104,0.955112
15.3157,0.956913
15.321,0.958674
15.3261,0.96048
15.3312,0.962249
15.3363,0.964129
15.3413,0.965941
15.3466,0.967874
15.3517,0.969677
15.3565,0.971462
15.3619,0.97329
15.3672,0.975169
15.3724,0.977108
15.3778,0.978926
15.3828,0.98068
15.3882,0.982602
15.3932,0.984432
15.3986,0.98627
15.4042,0.988199
15.4096,0.990046
15.415,0.991876
15.4204,0.993783
15.4258,0.995695
15.4312,0.997612
15.4366,0.999559
15.4421,1.00139
15.4476,1.00337
15.4531,1.00533
15.4585,1.00728
15.4642,1.00929
15.4693,1.01124
15.4747,1.01325
15.4804,1.01517
15.4861,1.01715
15.4915,1.01922
15.497,1.02119
15.5025,1.02325
15.508,1.02521
15.5139,1.0272
15.5199,1.02928
15.5256,1.03145
15.5311,1.03348
15.5369,1.0355
15.5424,1.03753
15.5482,1.03955
15.5539,1.04161
15.5594,1.0437
15.5652,1.04577
15.5711,1.04795
15.577,1.05007
15.5827,1.05227
15.5883,1.05445
15.5942,1.05662
15.6001,1.05873
15.6062,1.0609
15.612,1.06319
15.6181,1.06539
15.6238,1.06745
15.6299,1.06958
15.636,1.07182
15.6421,1.07398
15.6482,1.07616
15.6544,1.07841
15.6608,1.08077
15.667,1.083
15.6731,1.08521
15.6792,1.08753
15.6855,1.08981
15.6918,1.09209
15.6982,1.09443
15.7044,1.09675
15.7107,1.09913
15.7169,1.10154
15.7233,1.10376
15.7296,1.10606
15.7359,1.10832
15.7421,1.11065
15.7485,1.11303
15.755,1.11543
15.761,1.1178
15.7675,1.12015
15.7741,1.12254
15.7811,1.12486
15.7875,1.12733
15.7938,1.12984
15.8004,1.1323
15.8073,1.13471
15.814,1.13716
15.8206,1.13958
15.8273,1.14199
15.834,1.14439
15.8404,1.14686
15.8471,1.14948
15.8538,1.15204
15.8607,1.15461
15.8674,1.15701
15.8745,1.1595
15.8813,1.16199
15.8883,1.1646
15.8954,1.16704
15.9023,1.16967
15.9097,1.17216
15.9167,1.17474
15.9239,1.17733
15.931,1.17994
15.9381,1.18253
15.945,1.18516
15.9523,1.18788
15.9595,1.19058
15.9668,1.19308
15.9739,1.1957
15.981,1.19835
15.9882,1.20111
15.9957,1.20372
16.0034,1.20634
16.0109,1.20896
16.0181,1.21166
16.0254,1.21444
16.0327,1.21712
16.0403,1.21992
16.0481,1.22258
16.0556,1.2254
16.0634,1.22816
16.0714,1.23094
16.0793,1.23377
16.087,1.23652
16.0946,1.23932
16.1025,1.24214
16.1103,1.24481
16.1183,1.24772
16.1263,1.25056
16.1344,1.2534
16.1424,1.25627
16.1502,1.25927
16.1588,1.26213
16.1669,1.26497
16.1754,1.26794
16.1832,1.27102
16.1917,1.27397
16.2,1.27695
16.2085,1.27997
16.2167,1.28298
16.2249,1.28592
16.2332,1.28903
16.2415,1.29198
16.2502,1.29506
16.2585,1.29814
16.2672,1.30121
16.2758,1.30421
16.2848,1.30725
16.2939,1.31046
16.3027,1.3137
16.3117,1.31676
16.3204,1.32003
16.3294,1.32326
16.3386,1.32635
16.3476,1.32954
16.3573,1.333
16.3662,1.33632
16.3758,1.33965
16.3853,1.34308
16.3942,1.34644
16.4035,1.34977
16.4128,1.35308
16.4225,1.35646
16.4324,1.35977
16.4421,1.36322
16.4519,1.36669
16.4619,1.3702
16.4721,1.37378
16.482,1.37739
16.492,1.381
16.5022,1.38455
16.512,1.38816
16.5218,1.39189
16.5319,1.39567
16.5422,1.3994
16.5521,1.40318
16.5625,1.40687
16.5736,1.41078
16.5845,1.41466
16.595,1.41851
16.6059,1.42247
16.6168,1.42661
16.6276,1.4305
16.6386,1.43474
16.6499,1.43867
16.6611,1.44266
16.6723,1.44684
16.6836,1.45097
16.6944,1.45536
16.7055,1.45955
16.7171,1.4638
16.7288,1.46827
16.7406,1.47236
16.7522,1.47661
16.764,1.48094
16.776,1.48539
16.7879,1.48992
16.7998,1.49448
16.8123,1.49905
16.8244,1.50371
16.836,1.50824
16.8482,1.51277
16.8609,1.51743
16.8739,1.52199
16.8863,1.52661
16.8994,1.53141
16.9118,1.53623
16.9251,1.54118
16.9386,1.54612
16.9519,1.55116
16.9653,1.55602
16.9789,1.56082
16.9923,1.56578
17.0053,1.57087
17.0183,1.57556
17.0323,1.58062
17.0465,1.58587
17.0607,1.59096
17.0749,1.59621
17.0896,1.60107
17.1039,1.60589
17.119,1.61132
17.1334,1.61662
17.148,1.622
17.1638,1.62723
17.1794,1.63255
17.1941,1.63796
17.2098,1.6436
