OriginTime,MinWait
12.7605,0.145028
12.765,0.145628
12.7694,0.14621
12.7737,0.146786
12.7782,0.147338
12.7826,0.147901
12.7871,0.148464
12.7916,0.14906
12.7961,0.149626
12.8006,0.150172
12.8049,0.150752
12.8091,0.151289
12.8139,0.15185
12.8182,0.152428
12.8227,0.15296
12.8271,0.153507
12.8312,0.154065
12.8358,0.154624
12.8404,0.155157
12.8448,0.155683
12.8492,0.156234
12.8535,0.156785
12.8577,0.157325
12.8618,0.157845
12.8661,0.15838
12.8704,0.158919
12.8747,0.159445
12.8788,0.159937
12.8831,0.16047
12.8874,0.161016
12.8914,0.161548
12.8958,0.162069
12.8999,0.162608
12.9041,0.16317
12.9085,0.163703
12.9129,0.164235
12.9173,0.164765
12.9214,0.165323
12.9255,0.165837
12.9297,0.166349
12.9338,0.166895
12.9378,0.167449
12.942,0.167986
12.9461,0.168512
12.9501,0.169074
12.9542,0.169624
12.9584,0.17015
12.9621,0.17072
12.9661,0.171264
12.9702,0.171816
12.9742,0.172368
12.9783,0.172922
12.9824,0.173458
12.9865,0.173986
12.9904,0.174543
12.9941,0.17509
12.9982,0.175641
13.0022,0.176219
13.0059,0.176786
13.0099,0.177355
13.014,0.177922
13.0179,0.178535
13.0219,0.179142
13.0259,0.179725
13.0299,0.180341
13.0338,0.180939
13.0375,0.181518
13.0415,0.182154
13.0454,0.182771
13.0492,0.183372
13.0533,0.184036
13.0571,0.184656
13.0608,0.185289
13.0648,0.185938
13.0686,0.186582
13.0721,0.187234
13.0761,0.187902
13.0799,0.188558
13.0838,0.189196
13.0878,0.189852
13.0916,0.190514
13.0954,0.191191
13.0995,0.191843
13.1033,0.192504
13.1071,0.193188
13.111,0.19389
13.1148,0.194563
13.1187,0.19518
13.1225,0.195855
13.1261,0.196516
13.1299,0.197166
13.1338,0.197867
13.1373,0.198533
13.1411,0.199212
13.1448,0.199889
13.1486,0.200533
13.1521,0.20122
13.1557,0.201932
13.1593,0.202569
13.1632,0.203256
13.1668,0.203934
13.1703,0.204626
13.1741,0.205309
13.1779,0.206041
13.1815,0.206704
13.1854,0.207319
13.1893,0.20803
13.193,0.208721
13.1967,0.209346
13.2001,0.210028
13.2036,0.210697
13.2073,0.211389
13.2111,0.212063
13.2147,0.212763
13.2182,0.213454
13.2218,0.214122
13.2253,0.214829
13.2292,0.215473
13.2328,0.216126
13.2363,0.216794
13.2399,0.217486
13.2434,0.21818
13.247,0.218847
13.2508,0.219539
13.2544,0.220177
13.258,0.220826
13.2618,0.221479
13.2652,0.222133
13.2688,0.222797
13.2725,0.223464
13.276,0.22413
13.2796,0.224805
13.2831,0.225491
13.2868,0.226123
13.2903,0.226792
13.2941,0.227512
13.2976,0.228208
13.3009,0.228898
13.3046,0.229587
13.3083,0.230273
13.3118,0.230961
13.3153,0.231662
13.3188,0.232349
13.3224,0.233003
13.3258,0.233665
13.3292,0.234321
13.3326,0.235019
13.3361,0.235695
13.3397,0.236384
13.3433,0.237056
13.3468,0.237735
13.3502,0.238438
13.3539,0.239118
13.3572,0.239793
13.3606,0.240506
13.3644,0.241188
13.3676,0.241898
13.371,0.242602
13.3745,0.243315
13.378,0.244007
13.3816,0.244713
13.385,0.245433
13.3884,0.246104
13.3918,0.246823
13.3953,0.247495
13.3989,0.248184
13.4024,0.24884
13.4058,0.249556
13.4091,0.250224
13.4125,0.250896
13.4161,0.251583
13.4194,0.252268
13.4229,0.252914
13.4261,0.253593
13.4296,0.254269
13.433,0.254972
13.4362,0.255662
13.4396,0.256339
13.4429,0.257005
13.4464,0.257726
13.4499,0.258403
13.4533,0.259074
13.4568,0.259689
13.4603,0.260329
13.4637,0.260978
13.4671,0.26165
13.4706,0.262284
13.4739,0.262932
13.4772,0.263589
13.4805,0.264241
13.4839,0.264865
13.4871,0.26553
13.4904,0.266175
13.4938,0.266795
13.497,0.267366
13.5005,0.268021
13.5037,0.268668
13.5072,0.269316
13.5104,0.269937
13.5135,0.270559
13.5169,0.27119
13.5203,0.271821
13.5235,0.272477
13.5269,0.273071
13.5302,0.273725
13.5336,0.274373
13.537,0.27501
13.5403,0.275632
13.5438,0.276268
13.5472,0.276879
13.5506,0.277513
13.5539,0.278172
13.5572,0.278791
13.5604,0.279385
13.5635,0.28002
13.5669,0.280647
13.5701,0.281279
13.5733,0.281895
13.5766,0.282488
13.5801,0.283098
13.5833,0.28372
13.5864,0.284336
13.5896,0.284904
13.5928,0.285524
13.5961,0.286125
13.5993,0.286689
13.6023,0.287298
13.6057,0.28792
13.6089,0.288529
13.6121,0.289162
13.6153,0.289768
13.6185,0.29036
13.6216,0.290974
13.6248,0.291601
13.628,0.292223
13.6313,0.292818
13.6344,0.293447
13.6377,0.294059
13.641,0.294689
13.6442,0.295276
13.6474,0.2959
13.6506,0.296503
13.6539,0.297091
13.6572,0.297753
13.6605,0.298397
13.6635,0.298995
13.6666,0.29963
13.6697,0.300255
13.6729,0.300872
13.6762,0.301497
13.6794,0.302136
13.6825,0.302775
13.6858,0.303385
13.6889,0.304001
13.6922,0.304601
13.6954,0.305223
13.6987,0.305855
13.7019,0.306514
13.7051,0.307131
13.7084,0.307777
13.7114,0.308435
13.7145,0.309069
13.7177,0.309687
13.721,0.310358
13.7241,0.311023
13.7274,0.31161
13.7305,0.312272
13.7336,0.312909
13.7368,0.313574
13.74,0.3142
13.743,0.314842
13.7463,0.315501
13.7493,0.31613
13.7526,0.31679
13.7556,0.31746
13.7587,0.31812
13.762,0.318767
13.765,0.319412
13.768,0.320084
13.7712,0.320713
13.7744,0.321399
13.7775,0.322059
13.7807,0.322709
13.7836,0.323388
13.7868,0.324075
13.7899,0.324731
13.793,0.325394
13.7961,0.326107
13.7992,0.32679
13.8,0.327452
13.8022,0.328166
13.8054,0.328892
13.8086,0.329544
13.8117,0.330276
13.8148,0.33097
13.818,0.331643
13.8212,0.332328
13.8243,0.333012
13.8274,0.333692
13.8305,0.334397
13.8336,0.335111
13.8369,0.335822
13.84,0.336451
13.8432,0.337135
13.8462,0.337825
13.8494,0.338501
13.8524,0.33923
13.8555,0.339912
13.8588,0.340633
13.8619,0.34132
13.865,0.342028
13.8682,0.342725
13.8711,0.343442
13.8743,0.34417
13.8775,0.344881
13.8804,0.345578
13.8835,0.346305
13.8867,0.347033
13.8897,0.347765
13.8928,0.348481
13.8959,0.349233
13.8989,0.349942
13.9019,0.350663
13.9051,0.351398
13.9081,0.352132
13.9112,0.352875
13.9144,0.353614
13.9174,0.354377
13.9204,0.355118
13.9233,0.355827
13.9264,0.356587
13.9295,0.357348
13.9325,0.358063
13.9355,0.35882
13.9385,0.359539
13.9414,0.360291
13.9443,0.361015
13.9474,0.361809
13.9504,0.362543
13.9534,0.363311
13.9566,0.364052
13.9596,0.364809
13.9627,0.36555
13.9658,0.366314
13.969,0.367026
13.9718,0.367761
13.9749,0.368542
13.9779,0.369297
13.9809,0.370062
13.9838,0.370829
13.9869,0.37155
13.99,0.372297
13.9929,0.37302
13.9959,0.373807
13.999,0.374558
14.0021,0.375311
14.005,0.376077
14.0081,0.37683
14.0112,0.37761
14.0142,0.378354
14.0172,0.379099
14.0202,0.379858
14.0232,0.380571
14.0263,0.381307
14.0294,0.382068
14.0325,0.382792
14.0355,0.383515
14.0386,0.384248
14.0416,0.384961
14.0445,0.385711
14.0475,0.386435
14.0506,0.38721
14.0535,0.38794
14.0566,0.388686
14.0597,0.389441
14.0628,0.390138
14.066,0.390885
14.0692,0.391591
14.0721,0.392343
14.0752,0.393068
14.0782,0.393772
14.0812,0.39449
14.084,0.395198
14.087,0.395925
14.0901,0.396682
14.0931,0.397434
14.0961,0.398175
14.0991,0.39891
14.1022,0.399579
14.1051,0.400314
14.1082,0.401026
14.1112,0.401725
14.1142,0.402478
14.1172,0.403194
14.1202,0.403894
14.1232,0.404616
14.1262,0.405307
14.1293,0.40603
14.1322,0.406719
14.1354,0.40744
14.1383,0.408141
14.1415,0.408871
14.1444,0.409588
14.1475,0.410298
14.1506,0.411012
14.1537,0.411702
14.1568,0.412429
14.1598,0.41312
14.1627,0.413802
14.166,0.414564
14.169,0.415253
14.1721,0.415963
14.1749,0.416641
14.1779,0.417309
14.1809,0.417987
14.1839,0.418668
14.187,0.419411
14.1899,0.420118
14.1929,0.420841
14.1958,0.421548
14.199,0.42222
14.202,0.42293
14.205,0.423671
14.208,0.424407
14.2111,0.425121
14.2141,0.425836
14.2172,0.426573
14.2202,0.427275
14.2233,0.427991
14.2262,0.42872
14.2292,0.429457
14.2321,0.430199
14.2353,0.430953
14.2383,0.431667
14.2414,0.432335
14.2444,0.433039
14.2473,0.433741
14.2501,0.434484
14.2534,0.435269
14.2565,0.435993
14.2595,0.436697
14.2624,0.43744
14.2654,0.438174
14.2684,0.43889
14.2715,0.439579
14.2745,0.440296
14.2777,0.441036
14.2806,0.441785
14.2836,0.442492
14.2865,0.443239
14.2895,0.443979
14.2924,0.444658
14.2954,0.445389
14.2984,0.446118
14.3015,0.446856
14.3045,0.447637
14.3075,0.44836
14.3106,0.449088
14.3135,0.449823
14.3167,0.450564
14.3196,0.451298
14.3224,0.452067
14.3253,0.452814
14.3286,0.453567
14.3316,0.454297
14.3347,0.455063
14.3377,0.455789
14.3407,0.456542
14.3439,0.457318
14.3471,0.458057
14.35,0.458815
14.353,0.459574
14.3559,0.460325
14.3588,0.461082
14.3621,0.461837
14.3653,0.462593
14.3683,0.463399
14.3713,0.46416
14.3744,0.464926
14.3776,0.465699
14.3806,0.466509
14.3835,0.467294
14.3863,0.468081
14.3893,0.468872
14.3924,0.469666
14.3953,0.470475
14.3984,0.471273
14.4014,0.472076
14.4044,0.472886
14.4074,0.473641
14.4103,0.474435
14.4132,0.475225
14.4164,0.476032
14.4195,0.476845
14.4226,0.477644
14.4255,0.478422
14.4286,0.479267
14.4316,0.480085
14.4347,0.480882
14.4378,0.481716
14.4411,0.482531
14.4439,0.483322
14.4472,0.484162
14.4503,0.48502
14.4533,0.485876
14.4563,0.486781
14.4594,0.487624
14.4624,0.488417
14.4653,0.489285
14.4681,0.490178
14.4712,0.491047
14.4742,0.491889
14.4771,0.492758
14.4801,0.493554
14.483,0.49438
14.4861,0.495257
14.489,0.496078
14.4922,0.49694
14.4953,0.497879
14.4983,0.498705
14.5014,0.499573
14.5045,0.50047
14.5075,0.501283
14.5104,0.502153
14.5133,0.503029
14.5164,0.503914
14.5195,0.504771
14.5224,0.505619
14.5256,0.506544
14.5287,0.507377
14.5318,0.508276
14.5348,0.509148
14.5377,0.509996
14.5407,0.510912
14.544,0.511828
14.5469,0.512716
14.55,0.513591
14.5531,0.514547
14.5562,0.515408
14.5593,0.516292
14.5622,0.517197
14.5652,0.518108
14.5682,0.519016
14.5712,0.519919
14.5741,0.520784
14.577,0.521698
14.5802,0.522543
14.583,0.523486
14.586,0.524321
14.5891,0.525214
14.5923,0.526168
14.5953,0.52707
14.5984,0.528004
14.6015,0.528959
14.6045,0.529884
14.6076,0.530803
14.6106,0.53172
14.6136,0.532665
14.6168,0.533565
14.6198,0.534474
14.623,0.535401
14.6262,0.536303
14.6293,0.537208
14.6324,0.538158
14.6354,0.538999
14.6386,0.539897
14.6417,0.540876
14.6447,0.541829
14.6477,0.542825
14.6506,0.543778
14.6536,0.54478
14.6567,0.545687
14.6596,0.546639
14.6627,0.547638
14.6658,0.54856
14.669,0.549507
14.6721,0.550455
14.675,0.551418
14.6781,0.552382
14.6812,0.553411
14.6842,0.55434
14.6873,0.555337
14.6902,0.556308
14.6933,0.557194
14.6962,0.55814
14.6992,0.559115
14.7023,0.560077
14.7054,0.561065
14.7083,0.561952
14.7113,0.562862
14.7143,0.563771
14.7173,0.564745
14.7203,0.565678
14.7233,0.56661
14.7265,0.567573
14.7297,0.568543
14.7327,0.569451
14.7358,0.570361
14.739,0.571348
14.7421,0.572299
14.7453,0.573277
14.7485,0.574245
14.7518,0.575254
14.755,0.576195
14.7582,0.57715
14.7613,0.578162
14.7644,0.579165
14.7673,0.580137
14.7706,0.581138
14.7738,0.582069
14.7769,0.583039
14.7801,0.584031
14.7832,0.58511
14.7864,0.586126
14.7896,0.587177
14.7929,0.588233
14.7959,0.589241
14.799,0.590182
14.8022,0.591128
14.8053,0.59212
14.8084,0.593113
14.8117,0.594121
14.8148,0.595169
14.818,0.59615
14.8212,0.597148
14.8245,0.598111
14.8277,0.599107
14.831,0.600092
14.8343,0.601126
14.8373,0.602118
14.8408,0.603157
14.8441,0.604149
14.8473,0.605164
14.8504,0.606213
14.8537,0.60725
14.8569,0.608325
14.8601,0.609399
14.8632,0.610443
14.8667,0.611488
14.8699,0.612556
14.8729,0.613652
14.8761,0.614718
14.8794,0.615759
14.8827,0.616814
14.8858,0.61788
14.8889,0.618947
14.8921,0.619973
14.8953,0.621084
14.8986,0.622122
14.9017,0.623167
14.9049,0.624237
14.908,0.625307
14.9113,0.626385
14.9143,0.627477
14.9175,0.628556
14.9207,0.629607
14.924,0.630687
14.9272,0.63182
14.9304,0.63291
14.9336,0.633962
14.9369,0.635052
14.9402,0.636135
14.9435,0.637114
14.9468,0.638199
14.95,0.639351
14.9531,0.640462
14.9564,0.641545
14.9596,0.642651
14.963,0.643692
14.9662,0.644772
14.9697,0.645917
14.9732,0.647004
14.9765,0.648138
14.9798,0.649254
14.9831,0.650394
14.9865,0.651524
14.9897,0.652613
14.993,0.653793
14.9962,0.654989
14.9994,0.656147
15.0026,0.657278
15.006,0.65838
15.0095,0.659445
15.0126,0.660551
15.016,0.661626
15.0194,0.66275
15.0229,0.663836
15.026,0.664958
15.0295,0.666106
15.0329,0.667237
15.0363,0.668341
15.0396,0.669422
15.043,0.670567
15.0462,0.67173
15.0497,0.672919
15.0532,0.674077
15.0565,0.675194
15.0599,0.67631
15.0632,0.677497
15.0667,0.678632
15.0703,0.679803
15.0737,0.680905
15.0768,0.682011
15.0801,0.683221
15.0836,0.684393
15.0871,0.685596
15.0905,0.686801
15.0938,0.687994
15.0973,0.689152
15.1006,0.690334
15.104,0.691541
15.1073,0.692784
15.1107,0.693997
15.114,0.695182
15.1175,0.696325
15.1208,0.697563
15.1241,0.698775
15.1273,0.699968
15.1308,0.701176
15.1343,0.702395
15.1376,0.703623
15.1412,0.704812
15.1444,0.705996
15.148,0.707242
15.1513,0.708407
15.1547,0.709671
15.1583,0.710896
15.1618,0.71206
15.1654,0.713236
15.1689,0.71449
15.1724,0.715696
15.176,0.717009
15.1795,0.718209
15.1831,0.719464
15.1867,0.72078
15.1902,0.722041
15.1936,0.723299
15.1971,0.724551
15.2006,0.725808
15.2041,0.727074
15.2076,0.728439
15.2111,0.729718
15.2146,0.731043
15.218,0.732306
15.2214,0.733552
15.2249,0.734844
15.2286,0.736139
15.232,0.737487
15.2356,0.738801
15.2392,0.739971
15.2426,0.741199
15.2462,0.742456
15.2497,0.743759
15.2533,0.745
15.2571,0.746343
15.2606,0.747624
15.2641,0.748903
15.2675,0.750182
15.271,0.751507
15.2747,0.752804
15.2782,0.754152
15.2819,0.755518
15.2854,0.756922
15.2888,0.75821
15.2925,0.759506
15.296,0.760865
15.2995,0.762224
15.3031,0.763613
15.3067,0.765078
15.3103,0.766434
15.314,0.767831
15.3178,0.769168
15.3215,0.770579
15.3249,0.771897
15.3288,0.773343
15.3323,0.774742
15.3361,0.776134
15.3396,0.777529
15.3432,0.778956
15.3469,0.78037
15.3506,0.781748
15.3542,0.783128
15.3579,0.784576
15.3615,0.786057
15.3651,0.787427
15.3687,0.788831
15.3724,0.790244
15.376,0.791696
15.3797,0.793083
15.3836,0.794494
15.3871,0.79591
15.3907,0.797375
15.3945,0.79885
15.3981,0.800306
15.4019,0.801783
15.4056,0.803234
15.4096,0.804716
15.4131,0.806242
15.4167,0.807708
15.4204,0.809248
15.424,0.810848
15.4279,0.81232
15.4316,0.813902
15.4354,0.815427
15.4391,0.816892
15.443,0.818327
15.4466,0.819796
15.4507,0.821202
15.4544,0.822683
15.4583,0.824223
15.4622,0.825724
15.466,0.827153
15.4699,0.828675
15.4738,0.830166
15.4776,0.831654
15.4814,0.833169
15.4853,0.834768
15.489,0.836293
15.493,0.837817
15.497,0.839262
15.5008,0.840796
15.5047,0.84234
15.5086,0.843842
15.5124,0.845317
15.5164,0.84691
15.5203,0.848385
15.5242,0.849964
15.5279,0.851371
15.5317,0.852963
15.5356,0.854585
15.5396,0.85612
15.5437,0.857562
15.5473,0.859015
15.5511,0.860571
15.555,0.862248
15.5589,0.863855
15.5629,0.86544
15.5666,0.866935
15.5707,0.868453
15.5749,0.870077
15.5787,0.87158
15.5828,0.873129
15.5868,0.874711
15.5906,0.87619
15.5947,0.877785
15.5989,0.879271
15.603,0.880852
15.607,0.882385
15.611,0.883937
15.615,0.885487
15.619,0.886934
15.6231,0.888483
15.627,0.8901
15.6308,0.891732
15.635,0.893334
15.6389,0.894912
15.643,0.896477
15.6472,0.89798
15.6514,0.899581
15.6554,0.901197
15.6596,0.902811
15.664,0.904424
15.6681,0.90597
15.6724,0.907487
15.6765,0.909078
15.6805,0.910725
15.6846,0.912335
15.689,0.91392
15.6931,0.915541
15.6973,0.917047
15.7016,0.918613
15.7059,0.920208
15.7102,0.921792
15.7144,0.923389
15.7186,0.924964
15.7229,0.926572
15.7273,0.928131
15.7317,0.929808
15.736,0.931449
15.7402,0.932988
15.7444,0.934566
15.7486,0.936119
15.753,0.937715
15.7572,0.939398
15.7613,0.941091
15.7657,0.942739
15.7698,0.944479
15.7743,0.946063
15.7786,0.947708
15.783,0.949331
15.7875,0.951051
15.7917,0.95278
15.7962,0.954387
15.8005,0.956075
15.8052,0.957691
15.8098,0.959327
15.8143,0.961058
15.8188,0.962734
15.8231,0.9644
15.8275,0.966051
15.8321,0.967625
15.8363,0.969303
15.8407,0.971099
15.8452,0.972783
15.8498,0.974456
15.8543,0.976177
15.8586,0.977872
15.8631,0.979554
15.8674,0.981248
15.8719,0.982979
15.8767,0.984789
15.8813,0.986516
15.8859,0.988206
15.8904,0.989896
15.8949,0.991673
15.8994,0.993455
15.9041,0.995295
15.9087,0.997164
15.9134,0.999078
15.918,1.00095
15.9227,1.00287
15.9274,1.00468
15.9321,1.00654
15.9369,1.00835
15.9413,1.01017
15.9461,1.01199
15.9507,1.01387
15.9557,1.01564
15.9603,1.01752
15.9651,1.01938
15.9696,1.02125
15.9747,1.02315
15.9795,1.02498
15.9843,1.02694
15.989,1.02889
15.9939,1.03079
15.9986,1.03272
16.0034,1.03463
16.0087,1.0365
16.0135,1.03842
16.0183,1.0403
16.0233,1.04236
16.0283,1.04431
16.0332,1.04632
16.0382,1.04825
16.043,1.05022
16.0478,1.05236
16.0527,1.05425
16.0578,1.05645
16.0629,1.05841
16.0677,1.06045
16.0728,1.06252
16.0777,1.06463
16.0827,1.06674
16.0879,1.06875
16.0927,1.07082
16.0975,1.07295
16.1025,1.07511
16.1077,1.07724
16.1128,1.0793
16.1178,1.08149
16.1231,1.08353
16.128,1.08583
16.1331,1.08797
16.138,1.09004
16.143,1.09206
16.1482,1.09412
16.153,1.09627
16.1583,1.0986
16.1636,1.1008
16.1693,1.1029
16.1747,1.10511
16.1798,1.10719
16.1852,1.10942
16.1909,1.11172
16.196,1.11407
16.2013,1.11645
16.2066,1.11865
16.212,1.1208
16.2171,1.12311
16.2223,1.12542
16.2275,1.12776
16.2325,1.12997
16.238,1.13231
16.2438,1.1346
16.2492,1.1369
16.2549,1.13908
16.2604,1.14144
16.2661,1.14361
16.2716,1.14585
16.2771,1.14826
16.2826,1.15064
16.288,1.15298
16.2933,1.15521
16.2986,1.15749
16.3038,1.1599
16.3094,1.1622
16.3148,1.16449
16.3206,1.16694
16.3262,1.16933
16.3319,1.17163
16.3376,1.17408
16.3432,1.17639
16.3488,1.17884
16.3546,1.18122
16.3604,1.18362
16.366,1.18607
16.3718,1.18847
16.3776,1.19067
16.3834,1.19307
16.3891,1.19532
16.395,1.19769
16.4009,1.20008
16.4071,1.2025
16.4132,1.20486
16.4189,1.20724
16.425,1.20961
16.4309,1.21211
16.4366,1.21443
16.443,1.21693
16.4492,1.21927
16.4553,1.22169
16.4612,1.22416
16.4671,1.22647
16.4735,1.22893
16.4798,1.23127
16.486,1.23361
16.4923,1.23607
16.4984,1.23836
16.5043,1.24079
16.5107,1.24335
16.5167,1.24566
16.523,1.24801
16.5291,1.25044
16.5355,1.25294
16.5417,1.25555
16.5483,1.25803
16.5545,1.26067
16.5606,1.26305
16.5671,1.26546
16.5736,1.26792
16.58,1.2706
16.5865,1.27307
16.5931,1.27543
16.5999,1.27794
16.6064,1.28055
16.6131,1.28318
16.6195,1.28559
16.6259,1.28814
16.6327,1.29072
16.6396,1.29323
16.6464,1.2959
16.653,1.29858
16.66,1.30119
16.6671,1.30375
16.6736,1.30633
16.6805,1.30903
16.6873,1.31153
16.695,1.31425
16.7021,1.31692
16.7092,1.31966
16.7165,1.32234
16.7235,1.32507
16.7307,1.32783
16.7379,1.33058
16.7449,1.3334
16.7519,1.33621
16.759,1.3391
16.7668,1.34201
16.7741,1.34478
16.7813,1.34747
16.789,1.35035
16.7963,1.35314
16.8036,1.35602
16.8111,1.35877
16.8188,1.36176
16.8262,1.36472
16.8337,1.36749
16.8414,1.37053
16.849,1.37359
16.8566,1.37649
16.8642,1.37948
16.8715,1.38254
16.8795,1.38541
16.8871,1.38853
16.8951,1.39176
16.903,1.39511
16.911,1.39797
16.9186,1.4011
16.9266,1.40439
16.935,1.40751
16.9427,1.41064
16.9509,1.41389
16.9595,1.41725
16.9679,1.42085
16.9763,1.42399
16.9848,1.42735
16.9935,1.43078
17.0015,1.43433
17.0095,1.43754
17.0177,1.44085
17.0264,1.44427
